id,id_incident,date,weekday,time,shift,type,officers_required,location,police,police_weight,police_action,Police_action_weight,injury,injury_weight,damage,damage_weight,workplace_violen,woekplace_violence_Weight,assault_weight,officers_weighted,assault,officers_total,severity
8013,130152,3/22/2013,6,9:45:00 PM,2,24 Theft Personal,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8014,130153,3/22/2013,6,3:07:00 PM,2,37 Security Breach,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8015,130154,3/22/2013,6,4:20:00 PM,2,37 Security Breach,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8016,130155,3/24/2013,1,10:37:00 AM,1,16 Panic Button,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8017,130156,3/24/2013,1,3:59:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,2,med
8018,130157,3/24/2013,1,4:00:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,2,med
8022,130161,3/26/2013,3,8:04:00 PM,2,10a Code White - Springwood,2,Hospital Grounds,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,4.455,FALSE,3,high
8019,130158,3/26/2013,3,7:02:00 PM,2,05 Code Red,3,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8020,130159,3/26/2013,3,7:02:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8021,130160,3/26/2013,3,7:49:00 PM,2,05 Code Red,3,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
8023,130162,3/27/2013,4,1:00:00 PM,1,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8024,130163,3/27/2013,4,1:20:00 PM,1,24 Theft Personal,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
8025,130164,3/28/2013,5,12:30:00 PM,1,24 Theft Personal,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8026,130165,3/28/2013,5,10:05:00 PM,3,24 Theft Personal,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8027,130166,3/29/2013,6,7:05:00 AM,1,37 Security Breach,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8028,130167,3/29/2013,6,4:00:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8029,130168,3/30/2013,7,6:00:00 PM,2,20 Safety Hazard,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8030,130169,3/31/2013,1,8:12:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8032,130171,4/2/2013,3,7:02:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8031,130170,4/2/2013,3,5:25:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8033,130172,4/3/2013,4,7:35:00 AM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8034,130173,4/5/2013,6,5:48:00 PM,2,09 Code Pink,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8035,130174,4/5/2013,6,7:51:00 PM,2,19a Show Of Force - Springwood ,1,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8036,130175,4/5/2013,6,10:36:00 PM,3,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
8037,130176,4/9/2013,3,12:40:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8038,130177,4/9/2013,3,7:00:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8039,130178,4/10/2013,4,1:38:00 PM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,2,med
8047,130179,4/11/2013,5,1:00:00 PM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8048,130180,4/11/2013,5,9:37:00 PM,2,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8049,130181,4/12/2013,6,12:15:00 AM,3,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8050,130182,4/12/2013,6,9:15:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8051,130183,4/14/2013,1,9:56:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8052,130184,4/14/2013,1,8:20:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8053,130185,4/16/2013,3,12:00:00 PM,1,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8054,130186,4/16/2013,3,1:43:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8055,130187,4/16/2013,3,1:32:00 PM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,1.8225,FALSE,2,med
8056,130188,4/16/2013,3,7:05:00 PM,2,27 Vandalism Personal,1,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1.5,FALSE,1,low
8057,130189,4/16/2013,3,4:14:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8058,130190,4/17/2013,4,3:01:00 PM,2,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,5,high
8059,130191,4/17/2013,4,10:10:00 PM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
8065,130193,4/18/2013,5,4:27:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,3,high
8064,130192,4/18/2013,5,2:24:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8066,130194,4/18/2013,5,7:52:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,3,high
8067,130195,4/18/2013,5,1:15:00 PM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8068,130196,4/19/2013,6,9:07:00 AM,1,20 Safety Hazard,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8069,130197,4/19/2013,6,2:23:00 PM,2,19a Show Of Force - Springwood ,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8070,130198,4/19/2013,6,2:26:00 PM,2,10a Code White - Springwood,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8075,130199,4/20/2013,7,12:45:00 PM,1,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8076,130200,4/21/2013,1,12:44:00 PM,1,19a Show Of Force - Springwood ,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8077,130201,4/21/2013,1,11:55:00 AM,1,20 Safety Hazard,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8078,130202,4/21/2013,1,3:15:00 PM,2,37 Security Breach,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8079,130203,4/21/2013,1,5:47:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8080,130204,4/22/2013,2,12:35:00 PM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8082,130205,4/23/2013,3,4:15:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8091,130206,4/23/2013,3,6:21:00 PM,2,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8092,130207,4/25/2013,5,7:46:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8112,130208,4/26/2013,6,3:30:00 PM,2,21 Suspicious Person,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8115,130209,4/29/2013,2,11:34:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8118,130210,4/29/2013,2,10:33:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,3,high
8119,130211,4/29/2013,2,3:02:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8120,130212,4/29/2013,2,7:41:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8121,130213,4/29/2013,2,6:00:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8122,130214,4/30/2013,3,10:58:00 AM,1,19a Show Of Force - Springwood ,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8123,130215,4/30/2013,3,1:09:00 PM,1,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8124,130216,4/30/2013,3,4:17:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8125,130217,5/1/2013,4,9:07:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8126,130218,5/1/2013,4,9:13:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8127,130219,5/1/2013,4,10:09:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,2,med
8128,130220,5/1/2013,4,11:17:00 AM,1,09 Code Pink,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
8129,130221,5/1/2013,4,11:20:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8130,130222,5/1/2013,4,3:06:00 PM,2,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8131,130223,5/2/2013,5,1:26:00 AM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8132,130224,5/2/2013,5,2:00:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8133,130225,5/2/2013,5,8:10:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8146,130226,5/2/2013,5,8:38:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,TRUE,1.2,FALSE,1,TRUE,1.35,1.25,5.4675,TRUE,2,med
8147,130227,5/3/2013,6,12:35:00 PM,1,12 Disorderly,2,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8149,130229,5/3/2013,6,3:12:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8148,130228,5/3/2013,6,1:44:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8150,130230,5/3/2013,6,8:30:00 PM,2,12 Disorderly,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8152,130232,5/6/2013,2,6:52:00 PM,2,10 Code White - HEB,2,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8151,130231,5/6/2013,2,1:43:00 PM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,4,high
8153,130233,5/7/2013,3,12:25:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8154,130234,5/7/2013,3,2:25:00 PM,2,19 Show Of Force - HEB,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8155,130235,5/9/2013,5,8:15:00 AM,1,24 Theft Personal,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8156,130236,5/9/2013,5,3:43:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8157,130237,5/9/2013,5,4:55:00 PM,2,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8158,130238,5/9/2013,5,9:50:00 PM,2,37 Security Breach,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8160,130240,5/10/2013,6,10:25:00 AM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
8159,130239,5/10/2013,6,8:56:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8161,130241,5/10/2013,6,2:29:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8162,130242,5/11/2013,7,8:21:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8176,130243,5/13/2013,2,12:54:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8177,130244,5/15/2013,4,4:50:00 AM,3,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8178,130245,5/15/2013,4,12:30:00 PM,1,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8181,130246,5/17/2013,6,9:00:00 AM,1,23 Theft Hospital,2,Main,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
8182,130247,5/18/2013,7,7:00:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8184,130249,5/23/2013,5,5:15:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8183,130248,5/23/2013,5,2:40:00 PM,2,12 Disorderly,2,Emergency Department ,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
8185,130250,5/24/2013,6,8:24:00 AM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8186,130251,5/24/2013,6,10:18:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8187,130252,5/24/2013,6,1:30:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8188,130253,5/26/2013,1,6:35:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8189,130254,5/26/2013,1,4:44:00 PM,2,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8190,130255,5/27/2013,2,5:34:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8191,130256,5/28/2013,3,2:46:00 PM,2,10a Code White - Springwood,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8192,130257,5/28/2013,3,3:49:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8193,130258,5/28/2013,3,5:40:00 PM,2,19a Show Of Force - Springwood ,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8194,130259,5/28/2013,3,5:45:00 PM,2,10a Code White - Springwood,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8195,130260,5/28/2013,3,6:20:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8196,130261,5/28/2013,3,8:05:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8197,130262,5/29/2013,4,5:32:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8198,130263,5/30/2013,5,6:13:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8199,130264,5/31/2013,6,12:54:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8201,130266,5/31/2013,6,4:17:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8200,130265,5/31/2013,6,3:59:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8202,130267,6/1/2013,7,2:48:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8203,130268,6/1/2013,7,4:15:00 PM,2,24 Theft Personal,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8204,130269,6/5/2013,4,2:11:00 PM,2,10a Code White - Springwood,2,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8205,130270,6/6/2013,5,2:15:00 PM,2,10a Code White - Springwood,2,Springwood,YES,1.5,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,6.834375,TRUE,2,med
8206,130271,6/7/2013,6,9:45:00 AM,1,12 Disorderly,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,1,low
8207,130272,6/7/2013,6,12:34:00 PM,1,10a Code White - Springwood,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8208,130273,6/8/2013,7,2:08:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8209,130274,6/8/2013,7,7:39:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8210,130275,6/8/2013,7,4:40:00 PM,2,27 Vandalism Personal,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8211,130276,6/9/2013,1,12:27:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8212,130277,6/10/2013,2,9:37:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8213,130278,6/11/2013,3,7:37:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8214,130279,6/11/2013,3,10:20:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8215,130280,6/11/2013,3,10:43:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8216,130281,6/15/2013,7,4:25:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,1,low
8217,130282,6/15/2013,7,8:13:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8218,130283,6/16/2013,1,6:55:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8224,130284,6/16/2013,1,9:44:00 PM,2,10a Code White - Springwood,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8225,130285,6/17/2013,2,12:01:00 PM,1,21 Suspicious Person,2,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8226,130286,6/18/2013,3,7:40:00 PM,2,20 Safety Hazard,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8227,130287,6/19/2013,4,5:42:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8228,130288,6/19/2013,4,1:25:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8229,130289,6/19/2013,4,3:23:00 PM,2,05 Code Red,3,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,5,high
8230,130290,6/20/2013,5,11:34:00 PM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8232,130292,6/20/2013,5,7:45:00 PM,2,21 Suspicious Person,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8231,130291,6/20/2013,5,1:00:00 PM,1,12 Disorderly,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8233,130293,6/21/2013,6,10:15:00 AM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8234,130294,6/21/2013,6,10:30:00 PM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
8235,130295,6/23/2013,1,5:30:00 AM,3,01 Assault,2,Hospital Grounds,YES,1.5,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,6.834375,TRUE,1,low
8236,130296,6/23/2013,1,9:10:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8237,130297,6/24/2013,2,11:13:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
8238,130298,6/25/2013,3,12:05:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,2,med
8239,130299,6/26/2013,4,7:55:00 PM,2,05 Code Red,3,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8240,130300,6/28/2013,6,2:15:00 PM,2,10 Code White - HEB,2,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,3,high
8241,130301,6/28/2013,6,6:50:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8242,130302,6/30/2013,1,6:02:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8243,130303,6/30/2013,1,12:49:00 PM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8244,130304,6/30/2013,1,2:42:00 PM,2,19 Show Of Force - HEB,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
